Date,State,Country,Cumulative_cases,Cumulative_death,Daily_cases,Daily_death,Latitude,Longitude,Temperature,Min_temperature,Max_temperature,Wind_speed,Precipitation,Fog_Presence,Population,Population Density/km,Median_Age,Sex_Ratio,Age%_65+,Hospital Beds/1000,Available Beds/1000,Confirmed Cases/1000,Lung Patients (F),Lung Patients (M),Median Age (Years),Life Expectancy (M),Life Expectancy (F),Total_tests_conducted,Out_Travels (mill.),In_travels(mill.),Domestic_Travels (mill.)
19-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,5.78,3,8,11,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
20-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,8.33,5,11,13,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
21-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,6.83,3,9,12.1,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
22-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,8.94,6,11,16.6,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
23-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,9.5,5,12,16,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
24-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,7.94,4,12,12.2,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
25-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,6.94,4,10,11.8,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
26-02-2020,,Netherlands,0,0,0,0,52.1326,5.2913,2.89,0,5,10,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
27-02-2020,,Netherlands,1,0,1,0,52.1326,5.2913,2.72,2,5,6.7,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,5.83605E-05,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
28-02-2020,,Netherlands,1,0,0,0,52.1326,5.2913,4.28,1,7,10.1,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,5.83605E-05,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
29-02-2020,,Netherlands,6,0,5,0,52.1326,5.2913,9.28,5,14,13.2,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0.000350163,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
01-03-2020,,Netherlands,10,0,4,0,52.1326,5.2913,7.61,6,10,11,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.000583605,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
02-03-2020,,Netherlands,18,0,8,0,52.1326,5.2913,6.72,4,9,7.9,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0.001050489,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
03-03-2020,,Netherlands,24,0,6,0,52.1326,5.2913,4.94,2,8,7.2,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0.001400652,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
04-03-2020,,Netherlands,38,0,14,0,52.1326,5.2913,6.78,4,11,7.3,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0.0022177,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
05-03-2020,,Netherlands,82,0,44,0,52.1326,5.2913,6.22,5,7,5.3,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0.004785562,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
06-03-2020,,Netherlands,128,1,46,1,52.1326,5.2913,6,4,8,6.2,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0.007470146,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
07-03-2020,,Netherlands,188,1,60,0,52.1326,5.2913,7.5,2,10,7.6,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.010971777,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
08-03-2020,,Netherlands,265,3,77,2,52.1326,5.2913,8.78,8,10,10.9,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0.015465537,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
09-03-2020,,Netherlands,321,3,56,0,52.1326,5.2913,7.89,6,10,8.5,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0.018733726,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
10-03-2020,,Netherlands,382,4,61,1,52.1326,5.2913,11.22,7,13,14.9,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0.022293718,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
11-03-2020,,Netherlands,503,5,121,1,52.1326,5.2913,11.83,10,14,9.5,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0.02935534,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
12-03-2020,,Netherlands,503,5,0,0,52.1326,5.2913,9,6,11,17.1,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0.02935534,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
13-03-2020,,Netherlands,804,10,301,5,52.1326,5.2913,6.72,3,11,9.6,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0.046921856,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
14-03-2020,,Netherlands,959,12,155,2,52.1326,5.2913,8.94,0,12,8,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.055967736,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
15-03-2020,,Netherlands,1135,20,176,8,52.1326,5.2913,10.67,7,14,7.7,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.066239188,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
16-03-2020,,Netherlands,1413,24,278,4,52.1326,5.2913,9.94,4,13,3.7,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.082463411,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
17-03-2020,,Netherlands,1705,43,292,19,52.1326,5.2913,10.06,4,15,6.4,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.099504683,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
18-03-2020,,Netherlands,2051,58,346,15,52.1326,5.2913,12.11,6,16,7.1,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.119697422,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
19-03-2020,,Netherlands,2460,76,409,18,52.1326,5.2913,10.72,7,15,3.4,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.143566873,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
20-03-2020,,Netherlands,2994,106,534,30,52.1326,5.2913,6.72,5,9,6.2,99.99,1,17134872,508,43,0.98,19.1,4.7,1.175,0.17473139,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
21-03-2020,,Netherlands,3631,136,637,30,52.1326,5.2913,5.56,2,9,7.4,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.21190704,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
22-03-2020,,Netherlands,4204,179,573,43,52.1326,5.2913,5.39,1,9,6.9,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.245347616,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
23-03-2020,,Netherlands,4749,213,545,34,52.1326,5.2913,5.44,1,10,8.4,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.277154098,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
24-03-2020,,Netherlands,5560,276,811,63,52.1326,5.2913,5.78,0,11,7.8,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.324484478,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
25-03-2020,,Netherlands,6412,356,852,80,52.1326,5.2913,4.39,-3,12,8.5,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.374207639,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
26-03-2020,,Netherlands,7431,434,1019,78,52.1326,5.2913,5.39,-1,12,7.3,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.433677007,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
27-03-2020,,Netherlands,8603,546,1172,112,52.1326,5.2913,6.78,-1,15,3.8,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.502075533,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
28-03-2020,,Netherlands,9762,639,1159,93,52.1326,5.2913,9.28,4,14,8.9,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.569715373,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
29-03-2020,,Netherlands,10866,771,1104,132,52.1326,5.2913,3,1,4,9.2,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.634145385,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
30-03-2020,,Netherlands,11750,864,884,93,52.1326,5.2913,3,1,4,9.2,0,0,17134872,508,43,0.98,19.1,4.7,1.175,0.685736083,22.74,30.36,,79.3,83.8,,N/A,"18,781",N/A
